Customer_id,creditscore,Balance,Estimated
15609058,676,107787,116379
15775108,571,99325,186052
15708904,850,0,100101
15600086,717,123765,169953
15814675,642,128264,61793
15572777,780,86006,37973
15585106,492,57068,188975
15738936,760,103607,86335
15750970,500,99004,152846
15725772,654,0,146652
15692106,606,147387,45482
15791533,367,93608,168817
15715715,799,0,59297
15785576,434,119497,125849
15798834,719,0,76264
15744127,641,0,3940
15637427,461,0,15306
15576990,790,152886,58215
15615352,588,99607,35877
15647333,621,137004,21254
15572050,768,122832,24534
15581370,681,99811,23532
15813503,606,154713,89099
15769783,542,0,807
15793135,713,147687,121593
15599182,597,0,4701
15689517,635,127010,161910
15641366,599,124738,90390
15588859,496,179356,2919
15732293,759,0,99087
15568032,757,127320,163170
15623525,564,125176,72757
15606601,561,186789,73287
15800811,702,148557,146056
15610711,678,128644,167673
15809654,707,127477,146012
15576077,610,159562,103381
15643378,744,112420,83023
15566790,598,129992,46041
15774402,562,0,182843
15694641,621,0,171364
15605916,659,0,183399
15812356,722,89175,152884
15644179,606,0,50560
15771674,603,162391,54703
15623314,506,190353,78366
15613292,715,0,68667
15813871,690,0,151376
15759480,644,139181,19960
15587712,589,114435,26956
15671165,592,149950,76268
15620746,632,126116,100999
15706537,577,111397,191070
15589312,588,115007,176859
15741180,617,102142,45325
15733888,668,133687,190958
15798532,810,120880,78897
15577359,767,0,121964
15614936,718,82322,11144
15747647,589,0,144181
15588566,778,116474,32758
15570141,724,132353,80320
15800793,477,182492,185831
15572415,580,0,160095
15635125,566,120787,52199
15636551,711,130181,31811
15600912,706,88348,104182
15768476,703,0,67667
15650266,679,146186,193974
15621004,603,0,198056
15748352,598,104488,43250
15788920,836,109197,55218
15743236,687,80539,131305
15637717,704,109027,43117
15635500,605,61320,186655
15634792,516,0,33266
15607560,572,0,555
15727177,557,177822,150944
15774358,443,110939,72847
15791304,604,165413,35280
15603328,483,77806,2102
15804937,702,0,94950
15804142,670,175576,99062
15608845,804,124197,74692
15702434,850,0,116693
15632609,554,160133,32824
15603550,588,70259,139608
15755239,758,162658,115525
15670528,787,132217,20955
15732704,582,148043,52341
15589019,633,92855,159813
15677796,766,129290,169935
15760177,564,100252,146034
15636595,602,107593,153123
15737275,649,113096,60335
15672905,679,0,163757
15753955,639,149940,156649
15708504,790,121439,176472
15592451,565,0,5388
15790455,478,0,93333
15572174,825,148874,71193
15656330,528,68138,170309
15569626,577,110080,109794
15608726,663,0,166311
15637366,505,114269,126728
15778049,633,117412,30339
15727421,586,0,37936
15688865,850,0,25329
15751032,629,35550,49676
15734737,744,0,169499
15746515,750,136493,26500
15664311,637,123676,166458
15708139,575,139532,181294
15768574,671,178714,21768
15738018,571,0,72849
15699753,590,89086,24500
15703199,619,96143,98995
15627830,640,32198,141446
15570855,670,0,77864
15772503,737,0,115115
15584453,555,0,168606
15710111,742,0,38550
15618562,618,140306,160619
15706764,560,0,3702
15798737,654,0,88659
15712608,787,74484,44274
15636736,611,0,156495
15703544,559,0,182989
15815645,481,152304,175082
15705739,753,159905,148811
15709643,675,0,85901
15669805,748,99558,199255
15737489,610,116887,107973
15775131,580,142188,128029
15765283,624,149962,104611
15628715,709,0,69677
15813283,605,0,35982
15745716,706,0,117939
15598485,567,28650,95141
15696552,747,81026,167683
15754569,664,0,56563
15701741,711,152463,90306
15572631,609,0,109895
15636069,632,155520,1843
15682467,725,118851,102747
15790744,850,92899,97466
15625023,682,0,105353
15731267,797,75264,85802
15742879,668,147904,69370
15757015,783,106641,176946
15770711,766,90697,21597
15569430,704,175510,152040
15617304,722,0,111893
15704466,692,0,195075
15664681,584,114321,15959
15605534,644,95560,72629
15792473,598,88380,64157
15802625,733,85916,23861
15766017,615,72309,85687
15762172,850,0,179451
15728333,521,0,93180
15792868,675,0,157097
15605698,746,0,80345
15777060,770,0,26081
15626243,618,133844,31407
15719898,556,154872,32045
15599976,749,0,132735
15752809,702,116122,61602
15589698,555,107105,41304
15609977,587,71027,57962
15750121,639,0,42863
15734177,643,0,152992
15781347,600,0,91194
15592025,651,0,130132
15670163,666,0,88751
15765402,520,145644,104119
15624343,650,129668,42028
15602354,564,109342,75633
15579183,586,0,53710
15584899,617,0,13066
15723658,712,0,152418
15803965,654,87486,3299
15682489,605,0,198092
15813645,491,53369,103934
15766787,707,0,70404
15687171,638,146680,102180
15690744,683,112499,30375
15707974,815,48387,184797
15673084,645,68080,166265
15814772,645,160134,88392
15743709,683,66190,115187
15610343,705,0,13936
15737414,647,123762,83910
15788480,786,122326,34712
15568519,534,0,13871
15792453,602,138912,139495
15658100,695,0,140725
15695197,553,128524,20682
15749807,516,0,124202
15773876,655,0,159639
15591698,849,132935,171057
15712813,520,150805,25333
15763898,568,0,29373
15793324,695,0,38534
15757759,807,165969,156122
15796230,642,124496,57904
15611729,703,141560,31257
15709531,556,114756,193214
15650751,585,0,137758
15641413,587,155394,13308
15753840,524,0,132862
15669994,556,128664,125083
15695301,504,113523,12405
15792004,731,0,37697
15603035,651,0,105600
15717286,675,79036,142784
15577107,657,0,168412
15754747,686,141918,184036
15705676,690,107944,48478
15751912,567,0,3896
15677336,557,120043,132371
15684395,446,125192,128261
15659949,850,96399,106534
15812422,637,0,102515
15806941,499,76962,83644
15637690,622,98676,138907
15632882,684,126817,29996
15807107,612,121394,164081
15661034,813,106059,187977
15811958,850,112755,158171
15785167,795,0,155712
15646720,628,0,85891
15658614,565,145401,83845
15704657,601,72648,41778
15567147,802,0,81908
15701319,614,96341,139377
15745266,434,0,73562
15650437,522,124450,165786
15764314,550,113877,174922
15612594,599,0,120790
15593501,493,148668,56093
15804150,755,0,158816
15649297,605,111066,125661
15641110,708,0,128401
15660608,699,158698,107181
15806570,763,0,77204
15715345,743,0,129740
15755521,660,90044,187605
15579074,619,84652,184754
15641158,739,102128,63981
15752507,769,148846,192832
15597983,692,154954,70849
15586069,560,108883,27915
15655082,607,112071,173568
15720155,630,131354,9324
15582116,767,132746,26629
15749365,543,0,145602
15632069,776,125212,144496
15663134,535,0,11780
15766683,549,139422,83983
15707219,844,0,123318
15709232,586,157099,65482
15801351,583,0,47728
15578747,701,83600,59195
15675626,726,0,98061
15583736,829,81796,90107
15590011,749,129378,13549
15609913,743,0,113436
15719479,619,0,42442
15575147,699,99339,68298
15597309,749,0,80135
15648367,600,74430,96051
15758031,760,91242,80682
15751771,528,99092,111150
15689288,630,0,182612
15731026,683,100062,109201
15775809,677,98724,151147
15743076,669,0,93902
15658258,693,128760,36343
15756321,612,144773,98303
15706799,719,0,84973
15775703,702,71281,108747
15642636,755,117036,21862
15704651,514,0,121552
15806771,753,3769,177065
15566735,548,108914,140460
15681671,850,101100,35337
15775949,612,110615,193503
15586752,628,152144,32174
15582519,479,121797,5812
15658233,724,109798,149594
15755330,512,122403,37440
15605072,638,145861,142764
15617538,834,0,45039
15591428,781,0,172097
15692142,707,105087,180345
15692931,670,114991,37393
15781127,663,96769,36864
15677136,624,0,132419
15677828,598,0,60894
15567897,619,132725,143913
15793641,792,0,172240
15678333,683,0,86620
15630511,691,0,164075
15792627,765,84558,69039
15717191,508,93817,132469
15625716,637,113914,65317
15710053,667,140407,57164
15580043,575,105229,34397
15601410,744,0,177432
15684669,567,137891,142009
15619083,502,0,80618
15692207,609,0,124218
15730705,715,165253,85286
15749688,541,0,40889
15728542,850,0,107237
15760063,595,0,168086
15658982,650,122034,146663
15758769,625,0,4792
15778481,817,118963,120820
15661162,526,0,114540
15568164,850,71380,154001
15601569,598,171178,137981
15772383,613,131307,83344
15667456,709,0,82195
15672983,678,87100,149551
15799534,720,183135,197689
15582847,662,0,72930
15612478,525,0,171045
15709621,662,0,27731
15802009,770,0,126132
15698816,721,72535,103931
15574830,633,128137,147635
15603082,701,0,61962
15685947,556,115916,125435
15643048,639,0,42241
15807568,632,0,57943
15597591,456,107000,153420
15747558,729,0,189727
15756655,632,0,165386
15589949,433,152807,19688
15601012,802,92887,39474
15724269,670,0,144723
15567506,738,114941,194896
15791877,706,140641,77272
15794360,592,71817,105097
15686538,522,0,176780
15585985,746,165282,153786
15699257,651,143146,43612
15804104,494,114732,79480
15727619,753,113910,92320
15740237,671,116695,193202
15801436,696,0,126353
15705735,577,0,135009
15649359,587,0,17136
15624892,712,93979,60652
15784918,498,121968,188343
15584785,660,97325,23292
15797197,678,0,64444
15574858,530,0,288
15794101,559,0,137961
15743245,624,145155,72170
15791535,592,137223,39609
15605215,767,0,175458
15771749,653,114268,89525
15616833,678,0,13221
15750728,586,0,102889
15769353,550,150490,166468
15770091,643,160858,27149
15716420,612,170288,59601
15740602,674,111568,22026
15796071,657,83889,153060
15811389,724,171983,167313
15783875,500,0,12834
15671800,688,137624,197583
15677288,599,121160,4033
15633525,631,0,125877
15634606,634,0,176913
15579207,545,91184,105477
15619892,644,0,59172
15567778,690,144028,108731
15711750,711,0,175310
15751084,712,140171,38170
15768945,627,62093,105887
15586931,694,0,95625
15636353,534,0,9541
15623858,603,0,148517
15703354,808,103517,113908
15663987,723,0,164648
15780805,585,0,98621
15768566,706,0,37480
15643229,671,0,15846
15754940,597,85162,5104
15676576,646,143062,61938
15800068,801,0,170009
15648030,731,137388,165001
15668594,620,137712,76197
15728709,484,106901,118046
15724181,647,105603,157361
15647546,688,150680,196226
15702601,680,108300,44385
15567725,689,52016,72994
15674179,513,60515,124571
15686957,553,158584,43640
15607690,689,118813,31121
15806546,517,0,22373
15632850,731,0,170338
15709016,687,91219,158845
15638068,507,0,67926
15749345,468,76319,194783
15791321,682,0,176036
15699095,603,0,198826
15638329,522,111432,168684
15575445,629,150149,6936
15752622,729,38550,179230
15774507,574,119014,103422
15570857,677,111214,147578
15599386,627,71097,130504
15744913,788,109633,16149
15647292,697,148368,118862
15728838,578,148601,143397
15584704,519,71084,137959
15749068,632,139625,93703
15622985,679,0,172939
15587676,699,0,108162
15779496,615,81564,35896
15733460,622,0,104853
15711457,755,124540,188851
15795290,767,133616,28616
15611223,752,101649,172001
15794159,633,124282,60117
15780677,717,0,170529
15690175,585,0,189684
15722599,751,183614,49735
15569976,754,136186,121530
15707011,495,137683,71071
15702277,650,106006,142995
15801915,529,152311,13054
15580213,585,0,89403
15637947,668,134446,111241
15715888,591,142289,119639
15732967,731,0,151582
15737047,754,0,73882
15694039,650,149004,176903
15649457,588,131341,7035
15742809,712,77920,122548
15637829,691,0,161559
15633194,771,108309,137510
15611635,678,0,185367
15638774,719,0,182224
15722037,610,115462,42581
15672930,722,0,31922
15668774,758,122739,102461
15780966,709,0,109681
15659694,634,113782,106345
15624424,678,0,102473
15708713,633,0,36250
15755405,710,128284,32997
15647570,640,120591,195124
15684348,656,0,57014
15702541,551,166968,159484
15646942,786,0,100930
15748920,561,0,12513
15694581,807,0,74901
15643215,602,71668,137112
15649060,727,82729,60213
15774258,678,0,187343
15731553,730,0,183285
15617029,596,0,8125
15780716,686,129626,103221
15577018,684,114035,96885
15809515,797,151923,8877
15789924,658,0,147530
15725076,653,107752,33389
15672481,641,0,45309
15574115,656,101179,35231
15661830,750,0,59816
15665879,768,0,69080
15673820,568,0,143451
15747772,706,58571,40774
15666197,430,153059,99377
15773639,745,98270,133617
15581893,747,130789,101495
15672447,657,99166,119334
15777830,639,0,167682
15713890,704,0,152885
15577598,651,115636,70401
15786042,706,185932,65413
15753462,632,72549,182729
15759690,751,0,81443
15801414,767,0,144251
15656141,741,0,40207
15608701,651,121890,54531
15582892,601,99786,32684
15632967,520,0,104704
15587573,626,115085,26907
15654891,811,0,180591
15611365,730,127662,60906
15749103,604,118908,47777
15810203,499,77627,108223
15813660,754,160625,3555
15605673,716,0,78617
15669282,636,124267,100567
15792726,470,127974,183259
15593241,444,0,159131
15683053,809,0,160977
15632736,850,104911,42933
15731865,637,0,91291
15760450,512,0,52471
15787204,774,110647,108804
15650454,641,0,122449
15573730,586,126704,41682
15705050,611,0,148888
15791342,660,84560,137784
15684316,532,0,190574
15700540,557,129894,102076
15770631,730,167386,56308
15790594,535,0,49776
15604020,773,105859,4395
15637599,510,123071,28461
15736578,539,0,28185
15666332,690,0,3149
15727291,821,0,194273
15785920,687,125141,148537
15658987,557,96173,116378
15687719,532,0,6762
15799641,540,0,81996
15758702,705,0,14393
15689526,542,127543,469
15586848,706,0,122380
15707637,765,0,13229
15719426,529,103102,154002
15639265,714,126113,112777
15576124,582,40489,128529
15757829,609,137390,170122
15633227,518,85146,2804
15753092,791,129829,181918
15782939,747,80214,115242
15746338,565,0,129956
15590676,735,141796,45858
15599329,697,195238,131084
15783097,813,111348,46422
15597885,772,0,57676
15597467,606,0,169742
15724764,667,64404,26022
15778418,637,154310,125334
15684769,542,129431,21344
15756167,762,134205,139971
15632439,698,0,47456
15755138,850,0,55594
15659092,621,0,191757
15742116,671,116711,76373
15801994,775,0,169279
15647572,504,54981,136910
15644551,751,99774,54866
15709135,691,101232,156529
15684469,841,117070,113482
15627637,709,73314,63446
15667093,673,0,13624
15690589,541,212314,148815
15595350,661,136068,65568
15777586,784,109052,6410
15804064,742,79126,126998
15717770,850,0,171763
15754443,443,108308,129031
15776939,778,102291,182691
15713517,529,102025,12351
15683522,678,113383,135124
15673995,516,102541,181490
15771054,469,0,186490
15578788,786,0,41249
15737408,703,109942,116267
15750837,579,141750,9202
15576022,565,0,80630
15635502,443,0,159166
15627298,589,85146,86490
15811415,691,134066,197572
15645059,711,0,105160
15689671,775,0,40807
15718667,621,87619,143
15803202,350,0,125824
15593683,668,0,138466
15703394,633,0,44009
15570289,697,103409,66893
15567437,734,123040,76503
15711687,434,108129,56784
15656592,646,169023,175658
15634373,764,0,105156
15769125,727,0,47469
15711386,724,0,64730
15714241,749,222268,101109
15642530,706,144090,140939
15713599,728,114835,37662
15744770,636,0,86414
15780498,634,145031,41821
15624397,627,71240,127734
15615219,518,138772,123872
15570908,687,93617,113051
15762855,622,0,131389
15661827,693,0,26590
15746035,450,74237,195463
15691906,664,127422,108877
15793424,663,61275,136054
15577905,660,106487,182263
15667216,579,73195,129209
15673971,655,146499,64854
15701238,683,0,148989
15644849,655,0,71048
15635531,575,0,185342
15632263,574,120355,137793
15720110,795,117265,198317
15619045,776,0,162138
15697510,707,0,109689
15784923,705,109974,36321
15567383,678,98009,31385
15732621,663,0,114084
15757981,748,0,163332
15727819,677,171672,50778
15738088,634,0,30773
15765173,350,0,113796
15665159,727,128214,188729
15618203,773,116198,86701
15791452,675,0,153129
15638159,649,86607,19825
15585466,552,0,12187
15677310,761,98854,86921
15646262,622,0,35409
15656901,615,0,165577
15621093,681,97338,48227
15592123,768,0,199454
15589200,617,0,118750
15602934,452,131699,151624
15812720,807,130110,172098
15695383,567,0,87677
15723064,603,165149,21858
15761606,617,101708,123866
15650322,701,105589,74694
15669782,820,111337,16770
15751628,438,78391,49425
15809057,600,0,172031
15617052,782,0,183021
15590810,638,144326,73980
15801293,850,101278,26265
15770968,741,108712,24857
15572356,689,108555,167969
15603247,743,146781,189308
15619116,493,0,99770
15691792,416,0,119713
15783276,725,0,168608
15766137,497,0,83087
15574554,537,103291,130665
15578671,706,209490,133268
15716608,651,0,67030
15690670,720,0,141031
15630466,797,0,125110
15630349,543,0,117832
15803801,454,0,198818
15647890,691,149405,146412
15606115,510,191665,131313
15714642,792,0,141652
15741181,721,135071,64477
15773973,765,0,191216
15758546,850,0,37090
15598940,681,181804,57518
15669783,586,47021,63241
15624993,753,128519,44568
15760568,593,142658,135337
15699047,674,120150,33964
15616168,610,81906,61623
15773146,652,137998,168990
15770375,850,123126,74425
15589725,740,0,178930
15710034,637,135645,101383
15800806,685,122449,180770
15570485,558,161767,92379
15575391,677,0,38252
15790750,592,123188,146111
15714832,652,150957,72350
15619953,662,105021,48242
15673929,543,0,148306
15578835,675,133205,8270
15752388,643,0,41550
15797081,611,115489,138657
15570194,412,0,12511
15580149,638,0,43889
15777708,824,0,192800
15769955,683,0,75762
15810444,562,130565,9855
15645593,599,91329,115725
15765345,753,0,106303
15760873,594,81310,183868
15794178,657,107137,153895
15589361,716,0,66696
15662483,850,0,173851
15809736,664,0,177423
15731148,558,108477,109097
15774328,606,144758,166656
15646969,776,0,176921
15718769,557,113110,98413
15610226,614,106415,77501
15616270,620,106921,119747
15790717,695,0,160388
15635703,729,131513,193715
15616365,571,0,28046
15630244,457,134320,150757
15734714,559,79715,82252
15721433,664,74306,154396
15590201,500,0,83866
15590828,782,126428,39830
15752097,708,99641,12429
15800031,681,66339,18773
15630857,674,0,9575
15689953,697,128226,188487
15759733,774,0,64716
15810826,624,0,84750
15668009,747,0,180552
15743456,715,0,60907
15725762,808,122169,174107
15761713,678,178074,110406
15769246,813,135078,187636
15781129,687,69434,66580
15599124,832,0,178780
15639004,668,0,70784
15810995,526,122727,46772
15653773,457,164497,163327
15708357,649,0,103761
15733597,669,150219,107839
15789560,668,187535,32900
15699524,466,0,193985
15626475,685,0,140889
15810839,610,103108,125647
15684318,582,96487,20344
15768120,702,90560,174269
15712807,556,131765,108501
15696371,812,92477,83247
15675794,645,152077,121840
15774277,809,0,132908
15603764,560,0,100075
15618647,744,43504,119328
15614643,731,0,136737
15707696,471,0,22357
15749583,686,93570,10137
15815125,668,102486,158379
15779620,575,0,94571
15768233,435,114346,981
15637788,743,110204,95583
15777046,580,128363,86045
15788723,599,143888,166236
15790489,534,170601,5241
15739476,680,0,150684
15612670,631,0,129509
15631222,485,75340,70665
15658972,699,122038,102085
15724691,712,0,195052
15740442,603,186826,93740
15760427,850,124788,65612
15677939,584,0,160095
15611599,604,0,49507
15633474,586,138554,92406
15671973,467,0,7416
15790019,520,105388,25059
15737735,683,95053,116817
15661745,557,0,144078
15797065,613,0,126676
15710671,786,137362,183682
15656522,593,158537,166851
15705085,670,0,27359
15744873,657,143596,101315
15781914,718,169947,27979
15637354,623,148168,109470
15717307,496,0,93713
15746695,429,48024,74871
15804962,606,155655,192388
15665378,499,0,73458
15757865,642,0,61121
15578787,641,0,90965
15794323,673,121241,116970
15697546,570,0,92119
15629519,472,0,48358
15624703,550,129848,197325
15570002,625,118773,135854
15808566,516,0,169123
15805463,682,105164,164170
15709136,620,0,199909
15801605,626,0,83295
15567855,623,0,39382
15675141,569,93935,184748
15665759,724,117867,62281
15761487,678,0,196794
15700394,713,122857,144682
15631162,631,0,196343
15630641,846,127104,41516
15585066,660,0,112026
15722991,567,96403,52035
15737404,731,132512,185467
15722409,693,107605,80149
15806420,772,0,170981
15658148,657,0,185828
15810660,774,120875,113407
15709780,667,71787,67735
15727350,516,113143,3363
15752312,551,150778,135757
15616745,542,174895,22315
15572294,623,0,129527
15674110,701,160417,37266
15662501,583,91247,60017
15649239,731,0,153015
15700424,461,0,54209
15636388,702,98775,114604
15713975,565,139756,165849
15592925,711,177627,16393
15581626,664,0,162720
15641319,518,0,107112
15723481,728,0,41823
15787825,585,152497,99907
15710726,573,0,178229
15627195,568,112930,22096
15657957,602,113674,197861
15676117,603,0,138328
15607874,687,144451,137277
15796993,741,171236,21834
15649858,469,96776,119891
15811032,477,145985,24565
15679963,737,96354,10210
15579131,835,0,83450
15572428,717,115777,81508
15622461,562,122822,32626
15636105,758,0,43982
15583849,408,0,124874
15718780,650,79450,118325
15739271,582,122394,22114
15697129,706,0,31963
15763415,567,134379,105747
15796617,720,0,39926
15626628,631,88162,127631
15765857,623,142412,28779
15742511,514,121031,10009
15786433,650,165982,24482
15685805,673,0,98619
15627971,504,206664,16282
15783025,723,94662,121240
15726289,645,174400,42669
15802118,664,123429,164924
15607990,760,175736,157337
15695932,766,78381,153832
15812279,634,115346,168782
15687558,640,118613,168470
15729065,784,109960,170830
15698902,547,142703,86207
15570192,608,121729,61164
15809265,547,0,133288
15745201,612,139496,77128
15580623,573,0,77660
15578156,615,138522,56897
15631063,710,0,72945
15692577,674,83728,45418
15810910,702,0,158527
15723217,616,0,111313
15733111,688,124179,138759
15610727,605,128829,190589
15792720,676,171491,79100
15723153,708,0,138613
15802823,745,0,194231
15756118,661,0,110253
15684934,726,0,106117
15776936,475,160818,169642
15729087,751,156368,116180
15786463,645,121670,92
15717498,775,133970,187840
15718406,540,0,121099
15799468,591,96127,30972
15626383,596,121908,30314
15597385,573,0,14479
15570271,577,0,196395
15690330,830,77702,19512
15680611,663,0,72319
15810227,421,0,96615
15807194,718,113922,30772
15712199,655,183998,161217
15694995,712,0,66796
15723400,663,0,123970
15654772,640,89799,13784
15574743,577,0,168924
15807593,546,85661,134778
15686718,802,115569,119783
15695299,590,81828,52168
15722701,594,132695,167690
15799635,577,108867,140801
15742323,541,0,19823
15658435,781,0,72970
15586029,806,96153,143711
15772337,723,153856,180862
15807555,535,0,125658
15603378,768,141335,125871
15792862,653,104584,15126
15657349,803,98173,22457
15777614,545,0,82615
15653952,581,135157,32919
15724336,513,171601,126224
15689594,731,179539,112010
15801920,727,80615,180962
15653347,560,0,128883
15749951,766,126286,177614
15648178,630,137965,174571
15738662,652,159434,178374
15640855,729,113575,103396
15584288,629,0,59130
15760988,667,124573,683
15569624,671,105865,145567
15597949,768,104553,48137
15604551,732,0,90877
15617476,546,0,198543
15645323,630,0,106202
15793311,765,119493,166896
15764153,704,130499,74804
15802560,470,140576,116971
15728608,688,91026,163783
15770474,685,0,70221
15724444,567,125878,107842
15753110,720,45753,79623
15711521,609,121779,138400
15632816,521,127949,182765
15693637,556,0,186648
15725509,662,115287,149588
15684645,704,62078,129051
15692235,750,0,47765
15777459,619,175406,172792
15656937,468,131643,64436
15610643,435,151740,167462
15777315,529,93616,98349
15611058,702,138598,41537
15630413,608,0,72462
15635942,576,0,112465
15648858,666,85225,64511
15810732,730,148749,91831
15705448,647,130013,190806
15730488,516,0,112311
15620443,711,0,72276
15741078,736,111729,84920
15753161,768,180169,17349
15711396,427,0,82871
15593499,686,0,32081
15579189,690,0,120512
15743545,647,0,179033
15791316,714,0,95623
15608246,736,103914,110036
15676526,608,88773,168822
15813911,809,0,77706
15630195,745,131185,49816
15736250,781,117811,65632
15671334,527,0,169362
15574169,595,92466,4721
15718839,850,102741,23975
15762331,569,178756,199929
15606901,728,0,40024
15713559,473,146602,72947
15768881,738,0,170421
15743075,659,0,58879
15660980,597,115703,25059
15810942,445,137655,29910
15728362,671,0,158043
15683339,656,59877,14033
15685476,658,100082,49810
15663650,698,107304,28806
15617434,655,0,90490
15622470,772,96032,75826
15703682,681,0,158336
15727391,688,144554,143455
15711062,633,86173,117279
15567339,735,0,114283
15760662,521,87213,995
15605737,541,0,124796
15692977,612,130701,77593
15672082,562,0,105986
15600280,703,0,33607
15804052,710,0,134188
15576065,731,171326,159718
15796838,703,92931,85149
15693526,618,0,119059
15748595,689,77557,122998
15679029,718,102874,117841
15753639,608,146093,160593
15604138,749,0,174189
15666095,753,79812,68260
15643487,630,105474,58855
15764033,693,121928,87995
15747288,838,61671,150659
15790599,756,149363,109098
15737705,775,152309,104112
15737194,635,0,122950
15726776,705,111629,21807
15804357,481,0,32320
15664432,727,96297,190458
15688984,595,95830,177739
15583026,535,135919,80426
15771668,578,185967,9445
15779904,597,0,174826
15784323,449,0,175744
15756277,850,92245,54950
15663312,494,112727,183753
15793197,676,100360,46038
15731463,818,105302,78942
15621768,712,112995,198399
15691323,672,89026,188892
15781326,636,95478,169287
15595640,698,0,145004
15814331,597,119127,55810
15602030,717,128207,54272
15747974,614,0,192441
15611315,708,71433,103698
15636977,507,118214,119110
15690337,581,102258,194682
15680666,579,151963,158949
15679551,504,163765,165123
15778915,737,128551,189403
15568849,540,118159,158028
15747762,609,118520,3815
15753679,778,0,162809
15750049,621,163823,89519
15606097,665,104470,25165
15802368,608,0,126013
15767488,680,0,20109
15669946,663,141727,58257
15612103,627,137853,172269
15645353,607,0,29818
15650018,681,154100,114660
15659002,766,0,147185
15616028,694,0,15039
15660475,411,0,76621
15652615,742,140005,92986
15653572,673,127133,6009
15628059,529,0,191371
15703413,519,125329,188226
15610433,573,0,11744
15770548,453,139987,136847
15645637,798,119788,164248
15590888,693,107556,154631
15568326,637,0,149666
15655368,672,0,91575
15665579,597,142706,127233
15676091,543,0,56650
15716984,695,0,84645
15715078,584,161614,148238
15569452,652,116353,193503
15628863,601,60014,38020
15778192,628,0,176751
15793723,607,144272,176581
15798943,646,0,133059
15764708,572,117697,100844
15791040,801,79955,30484
15631512,597,149989,42331
15640106,613,124340,193310
15710315,529,135759,112814
15771535,794,0,68009
15611947,557,83074,132673
15670266,499,141793,22002
15609083,544,0,100200
15567923,739,0,122604
15788183,458,106870,100564
15735782,528,120963,5419
15774401,773,0,123588
15737971,646,0,13935
15758750,564,110527,87061
15611767,624,133723,4860
15643770,682,112670,21085
15744717,726,0,26734
15570681,560,116084,89735
15792650,382,0,179541
15605531,457,0,173219
15605339,673,0,37411
15672216,584,82442,80852
15812893,629,0,43174
15624180,584,134172,70927
15701364,724,0,54266
15762588,644,0,41872
15806318,676,124442,15069
15712596,499,0,25950
15600399,598,0,197727
15576216,655,108863,79555
15620750,559,141099,15607
15623489,543,128844,134612
15667944,679,86844,159831
15584928,594,120075,162962
15779913,586,130232,192427
15644977,776,0,92648
15749679,699,109724,180022
15629010,847,111743,183584
15768465,582,121309,28751
15767781,648,82697,74847
15635364,618,44301,89729
15722004,543,138318,61844
15766044,642,120689,24770
15586680,462,176914,80587
15635388,640,89047,116286
15655175,740,114319,129334
15639133,773,0,129373
15799653,583,94754,18149
15723872,589,0,168369
15775627,509,0,67431
15630704,612,106521,177092
15815534,505,134006,93737
15697249,546,132838,131647
15681316,681,120549,175722
15682523,762,139433,85607
15650244,786,80895,64946
15648638,629,0,190348
15795747,787,171647,100791
15607330,713,109122,167873
15624013,541,109845,25289
15800805,451,140932,20389
15667321,644,0,145090
15601116,686,0,179093
15622033,847,101544,16025
15758451,765,102709,9088
15688689,678,149001,21472
15652674,539,83460,146753
15806327,800,75893,132562
15649618,799,167396,139537
15677117,629,0,133673
15751445,734,71283,38984
15749669,542,0,115218
15656351,414,0,93845
15667438,675,104017,22069
15682273,683,127617,123846
15580912,748,154738,172638
15785183,596,0,1591
15705383,642,125476,91776
15712903,499,176511,153920
15774285,649,110783,71420
15583138,739,141643,172150
15740160,616,0,54707
15793425,560,0,183358
15749265,427,75682,57098
15623989,435,0,156910
15604832,633,0,130225
15584580,443,161111,13947
15573854,727,0,38653
15614847,674,72495,140042
15679966,661,133964,166187
15799435,619,0,139919
15752186,562,0,28137
15705544,633,157201,50369
15713632,551,95679,94978
15586523,720,106231,69904
15609176,688,0,177608
15769308,635,81232,196731
15676810,561,81480,65235
15634591,850,73059,186281
15679804,636,117559,111573
15677764,461,186445,196768
15571917,771,137658,72986
15574608,713,133889,143266
15740868,658,134563,159269
15702442,586,100782,54448
15699797,737,174356,31929
15648047,742,190125,21794
15766826,824,146266,21904
15591628,701,164046,49406
15583857,623,123537,154909
15752534,744,0,182868
15741403,698,171848,16957
15783589,616,0,93718
15598046,662,139562,61636
15643330,594,0,95865
15680405,685,168001,167400
15728683,742,0,131535
15621644,678,123357,92934
15733032,651,0,119809
15608381,585,125846,9439
15658946,579,45409,18733
15757912,722,125978,160162
15645371,613,147262,53631
15653110,694,133767,36405
15766355,550,108807,61447
15585249,741,106037,194687
15611786,668,0,134483
15575486,529,0,37770
15780215,636,0,2383
15686099,563,82182,106827
15739042,767,0,39512
15815316,644,76817,196371
15778489,780,142550,122507
15786389,635,0,61994
15601787,641,103712,192464
15624715,593,0,5195
15763093,540,128370,198256
15572073,663,0,62635
15780256,630,0,114006
15659305,605,166133,107995
15638882,710,148214,48571
15714680,755,121207,76016
15777217,641,0,180808
15739123,737,127553,4225
15594450,695,159459,135841
15797751,466,102086,183536
15691543,558,142537,88792
15722845,665,182782,63733
15605804,737,0,1365
15702061,654,0,149184
15694321,619,0,53394
15798749,845,152064,97910
15720050,727,110998,101434
15758048,582,148942,116944
